id code montant libelle_court libelle_long montant_cas montant_grille_1 montant_grille_2 montant_grille_3
1209#SEPARATEUR#DBLA004#SEPARATEUR#2094.6#SEPARATEUR#POSE BIOPROTH. VALVE#SEPARATEUR#Pose d'une bioprothèse de la valve aortique, par abord de l'apex du coeur par thoracotomie sans CEC#SEPARATEUR#2094.6#SEPARATEUR#2094.6#SEPARATEUR#2094.6#SEPARATEUR#2094.6
1210#SEPARATEUR#DBLF001#SEPARATEUR#2094.6#SEPARATEUR#POSE BIOPROTH. VALVE#SEPARATEUR#Pose d'une bioprothèse de la valve aortique, par voie artérielle transcutanée#SEPARATEUR#2094.6#SEPARATEUR#2094.6#SEPARATEUR#2094.6#SEPARATEUR#2094.6
1211#SEPARATEUR#DBLF009#SEPARATEUR#2819.42#SEPARATEUR#POSE BIOPROTH VALVE#SEPARATEUR#Pose d'une bioprothèse de la valve pulmonaire par voie veineuse transcutanée#SEPARATEUR#2819.42#SEPARATEUR#2819.42#SEPARATEUR#2819.42#SEPARATEUR#2819.42
1212#SEPARATEUR#DBMA001#SEPARATEUR#1188.39#SEPARATEUR#ANNULOPLAST. AORT. +#SEPARATEUR#Reconstruction de la voie aortique par élargissement antérodroit de l'anneau avec remplacement de la valve, par thoracotomie avec CEC#SEPARATEUR#1367.89#SEPARATEUR#1367.89#SEPARATEUR#1188.39#SEPARATEUR#1367.89
1213#SEPARATEUR#DBMA002#SEPARATEUR#1137.04#SEPARATEUR#VALV.PLAST MITRALE T#SEPARATEUR#Valvoplastie atrioventriculaire gauche, par thoracotomie avec CEC#SEPARATEUR#1430.7#SEPARATEUR#1430.7#SEPARATEUR#1137.04#SEPARATEUR#1430.7
1214#SEPARATEUR#DBMA003#SEPARATEUR#793.72#SEPARATEUR#ANNULOPLASTIE MITRAL#SEPARATEUR#Annuloplastie atrioventriculaire gauche, par thoracotomie avec CEC#SEPARATEUR#838.77#SEPARATEUR#838.77#SEPARATEUR#793.72#SEPARATEUR#838.77
1215#SEPARATEUR#DBMA004#SEPARATEUR#1695.78#SEPARATEUR#TRANSFERT VALVE PULM#SEPARATEUR#Reconstruction de la voie aortique par transfert de la valve pulmonaire en position aortique avec reconstruction de la voie pulmonaire, par thoracotomie avec CEC#SEPARATEUR#2091.37#SEPARATEUR#2091.37#SEPARATEUR#1695.78#SEPARATEUR#2091.37
1216#SEPARATEUR#DBMA005#SEPARATEUR#1428.41#SEPARATEUR#RECONSTR. ANNEAU MIT#SEPARATEUR#Reconstruction de l'anneau atrioventriculaire gauche avec remplacement de la valve par homogreffe, par thoracotomie avec CEC#SEPARATEUR#1428.41#SEPARATEUR#1428.41#SEPARATEUR#1428.41#SEPARATEUR#1428.41
1217#SEPARATEUR#DBMA006#SEPARATEUR#977.93#SEPARATEUR#RECONSTR. ANNEAU AOR#SEPARATEUR#Reconstruction de l'anneau aortique avec remplacement de la valve par bioprothèse sans armature, par thoracotomie avec CEC#SEPARATEUR#1005.04#SEPARATEUR#1005.04#SEPARATEUR#977.93#SEPARATEUR#1005.04
1218#SEPARATEUR#DBMA007#SEPARATEUR#1273.77#SEPARATEUR#RECONSTR. ANNEAU MIT#SEPARATEUR#Reconstruction de l'anneau atrioventriculaire gauche avec valvoplastie, par thoracotomie avec CEC#SEPARATEUR#1666.45#SEPARATEUR#1666.45#SEPARATEUR#1273.77#SEPARATEUR#1666.45
1219#SEPARATEUR#DBMA008#SEPARATEUR#757.71#SEPARATEUR#ANNULOPLASTIE TRICUS#SEPARATEUR#Annuloplastie atrioventriculaire droite, par thoracotomie avec CEC#SEPARATEUR#776.69#SEPARATEUR#776.69#SEPARATEUR#757.71#SEPARATEUR#776.69
1220#SEPARATEUR#DBMA009#SEPARATEUR#1271.54#SEPARATEUR#RECONSTR. ANNEAU AOR#SEPARATEUR#Reconstruction de l'anneau aortique avec remplacement de la valve par prothèse mécanique ou bioprothèse avec armature, par thoracotomie avec CEC#SEPARATEUR#1511.26#SEPARATEUR#1511.26#SEPARATEUR#1271.54#SEPARATEUR#1511.26
1221#SEPARATEUR#DBMA010#SEPARATEUR#1344.41#SEPARATEUR#RECONSTR. ANNEAU AOR#SEPARATEUR#Reconstruction de l'anneau aortique avec remplacement de la valve par homogreffe, par thoracotomie avec CEC#SEPARATEUR#1636.89#SEPARATEUR#1636.89#SEPARATEUR#1344.41#SEPARATEUR#1636.89
1222#SEPARATEUR#DBMA011#SEPARATEUR#1023.45#SEPARATEUR#VALV.PLAST AORT. THO#SEPARATEUR#Valvoplastie aortique, par thoracotomie avec CEC#SEPARATEUR#1234.87#SEPARATEUR#1234.87#SEPARATEUR#1023.45#SEPARATEUR#1234.87
1223#SEPARATEUR#DBMA012#SEPARATEUR#811.28#SEPARATEUR#VALV.PLAST TRICUSPID#SEPARATEUR#Valvoplastie atrioventriculaire droite, par thoracotomie avec CEC#SEPARATEUR#869.06#SEPARATEUR#869.06#SEPARATEUR#811.28#SEPARATEUR#869.06
1224#SEPARATEUR#DBMA013#SEPARATEUR#1300.69#SEPARATEUR#RECONSTR. ANNEAU MIT#SEPARATEUR#Reconstruction de l'anneau atrioventriculaire gauche avec remplacement de la valve par prothèse mécanique ou bioprothèse avec armature, par thoracotomie avec CEC#SEPARATEUR#1561.51#SEPARATEUR#1561.51#SEPARATEUR#1300.69#SEPARATEUR#1561.51
1225#SEPARATEUR#DBMA015#SEPARATEUR#1493.9#SEPARATEUR#RECONSTR. AORT. ANNO#SEPARATEUR#Reconstruction de la voie aortique par élargissement antérogauche de l'anneau et ouverture de l'infundibulum pulmonaire, avec remplacement de la valve, par thoracotomie avec CEC#SEPARATEUR#1743.3#SEPARATEUR#1743.3#SEPARATEUR#1493.9#SEPARATEUR#1743.3
1226#SEPARATEUR#DBPA001#SEPARATEUR#940.5#SEPARATEUR#COMMISSUROTOMIE/VALV#SEPARATEUR#Commissurotomie [Valvulotomie] ou valvectomie [valvulectomie] pulmonaire avec fermeture d'une communication interatriale, par thoracotomie avec CEC#SEPARATEUR#940.5#SEPARATEUR#940.5#SEPARATEUR#940.5#SEPARATEUR#940.5
1227#SEPARATEUR#DBPA002#SEPARATEUR#731.5#SEPARATEUR#COMMISSUROTOMIE/VALV#SEPARATEUR#Commissurotomie ou valvectomie atrioventriculaire droite, par thoracotomie avec CEC#SEPARATEUR#731.5#SEPARATEUR#731.5#SEPARATEUR#731.5#SEPARATEUR#731.5
1228#SEPARATEUR#DBPA003#SEPARATEUR#636.75#SEPARATEUR#COMMISSUROTOMIE/VALV#SEPARATEUR#Commissurotomie [Valvulotomie] ou valvectomie [valvulectomie] pulmonaire, par thoracotomie avec clampage cave#SEPARATEUR#636.75#SEPARATEUR#636.75#SEPARATEUR#636.75#SEPARATEUR#636.75
1229#SEPARATEUR#DBPA004#SEPARATEUR#731.5#SEPARATEUR#COMMISSUROTOMIE/VALV#SEPARATEUR#Commissurotomie ou valvectomie pulmonaire, par thoracotomie avec CEC#SEPARATEUR#731.5#SEPARATEUR#731.5#SEPARATEUR#731.5#SEPARATEUR#731.5
1230#SEPARATEUR#DBPA005#SEPARATEUR#557.46#SEPARATEUR#COMMISSUROTOMIE VALV#SEPARATEUR#Commissurotomie de la valve atrioventriculaire gauche, par thoracotomie sans CEC#SEPARATEUR#557.46#SEPARATEUR#557.46#SEPARATEUR#557.46#SEPARATEUR#557.46
1231#SEPARATEUR#DBPA006#SEPARATEUR#751.71#SEPARATEUR#COMMISSUROTOMIE VALV#SEPARATEUR#Commissurotomie de la valve atrioventriculaire gauche, par thoracotomie avec CEC#SEPARATEUR#766.34#SEPARATEUR#766.34#SEPARATEUR#751.71#SEPARATEUR#766.34
1232#SEPARATEUR#DBPA007#SEPARATEUR#761.14#SEPARATEUR#COMMISSUROTOMIE VALV#SEPARATEUR#Commissurotomie de la valve aortique, par thoracotomie avec CEC#SEPARATEUR#782.6#SEPARATEUR#782.6#SEPARATEUR#761.14#SEPARATEUR#782.6
1233#SEPARATEUR#DBQM001#SEPARATEUR#170.23#SEPARATEUR#DOPPLER CONTINUE COE#SEPARATEUR#Échographie-doppler transthoracique continue du coeur avec épreuve pharmacologique de stress, pour étude de valvopathie [valvulopathie]#SEPARATEUR#170.23#SEPARATEUR#170.23#SEPARATEUR#170.23#SEPARATEUR#170.23
1234#SEPARATEUR#DBSF001#SEPARATEUR#397.1#SEPARATEUR#FERM. 1DÉHISCENCE DÉ#SEPARATEUR#Fermeture d'une déhiscence par désinsertion de prothèse orificielle cardiaque, par voie vasculaire transcutanée#SEPARATEUR#397.1#SEPARATEUR#397.1#SEPARATEUR#397.1#SEPARATEUR#397.1
1235#SEPARATEUR#DCFA001#SEPARATEUR#720.08#SEPARATEUR#PÉRICARDECTOMIE PART#SEPARATEUR#Péricardectomie subtotale, par thoracotomie#SEPARATEUR#863.15#SEPARATEUR#863.15#SEPARATEUR#720.08#SEPARATEUR#863.15
1236#SEPARATEUR#DCJA001#SEPARATEUR#215.08#SEPARATEUR#DRAINAGE 1COLLECTION#SEPARATEUR#Drainage d'une collection du péricarde, par thoracotomie ou par abord infraxiphoïdien#SEPARATEUR#219.48#SEPARATEUR#219.48#SEPARATEUR#215.08#SEPARATEUR#219.48
1237#SEPARATEUR#DCJB001#SEPARATEUR#28.8#SEPARATEUR#DRAINAGE 1COLLECTION#SEPARATEUR#Drainage d'une collection du péricarde, par voie transcutanée#SEPARATEUR#28.8#SEPARATEUR#28.8#SEPARATEUR#28.8#SEPARATEUR#28.8
1238#SEPARATEUR#DCJB002#SEPARATEUR#28.8#SEPARATEUR#ÉVAC. 1COLLECTION PÉ#SEPARATEUR#Évacuation d'une collection du péricarde, par voie transcutanée#SEPARATEUR#28.8#SEPARATEUR#28.8#SEPARATEUR#28.8#SEPARATEUR#28.8
1239#SEPARATEUR#DCMA001#SEPARATEUR#268.23#SEPARATEUR#CRÉATION 1FENÊTRE PÉ#SEPARATEUR#Création d'une fenêtre péricardopéritonéale, par abord infraxiphoïdien#SEPARATEUR#311.12#SEPARATEUR#311.12#SEPARATEUR#268.23#SEPARATEUR#311.12
1240#SEPARATEUR#DCMC001#SEPARATEUR#248.52#SEPARATEUR#CRÉATION 1FENÊTRE PÉ#SEPARATEUR#Création d'une fenêtre péricardopleurale, par thoracoscopie#SEPARATEUR#277.13#SEPARATEUR#277.13#SEPARATEUR#248.52#SEPARATEUR#277.13
1241#SEPARATEUR#DDAA002#SEPARATEUR#981.45#SEPARATEUR#ANGIO.PLAST ÉLARGT T#SEPARATEUR#Angioplastie d'élargissement du tronc commun de l'artère coronaire gauche, par thoracotomie avec CEC#SEPARATEUR#1162.45#SEPARATEUR#1162.45#SEPARATEUR#981.45#SEPARATEUR#1162.45
1242#SEPARATEUR#DDAF001#SEPARATEUR#386.38#SEPARATEUR#ANGIOPLAST.1CORON. S#SEPARATEUR#Dilatation intraluminale d'un vaisseau coronaire sans pose d'endoprothèse, par voie artérielle transcutanée#SEPARATEUR#386.38#SEPARATEUR#386.38#SEPARATEUR#386.38#SEPARATEUR#386.38
1243#SEPARATEUR#DDAF003#SEPARATEUR#579.57#SEPARATEUR#ANGIOPLAST. 3CORON.#SEPARATEUR#Dilatation intraluminale de 3 vaisseaux coronaires ou plus avec pose d'endoprothèse, par voie artérielle transcutanée#SEPARATEUR#579.57#SEPARATEUR#579.57#SEPARATEUR#579.57#SEPARATEUR#579.57
1244#SEPARATEUR#DDAF004#SEPARATEUR#579.57#SEPARATEUR#ANGIOPLAST. 2CORON.#SEPARATEUR#Dilatation intraluminale de 2 vaisseaux coronaires avec pose d'endoprothèse, par voie artérielle transcutanée#SEPARATEUR#579.57#SEPARATEUR#579.57#SEPARATEUR#579.57#SEPARATEUR#579.57
1245#SEPARATEUR#DDAF006#SEPARATEUR#386.38#SEPARATEUR#ANGIOPLAST.1CORON. +#SEPARATEUR#Dilatation intraluminale d'un vaisseau coronaire avec pose d'endoprothèse, par voie artérielle transcutanée#SEPARATEUR#386.38#SEPARATEUR#386.38#SEPARATEUR#386.38#SEPARATEUR#386.38
1246#SEPARATEUR#DDAF007#SEPARATEUR#719.68#SEPARATEUR#ANGIOPLAST. 2CORON.#SEPARATEUR#Dilatation intraluminale de 2 vaisseaux coronaires avec artériographie coronaire, avec pose d'endoprothèse, par voie artérielle transcutanée#SEPARATEUR#719.68#SEPARATEUR#719.68#SEPARATEUR#719.68#SEPARATEUR#719.68
1247#SEPARATEUR#DDAF008#SEPARATEUR#526.49#SEPARATEUR#ANGIOPLAST.1CORON. +#SEPARATEUR#Dilatation intraluminale d'un vaisseau coronaire avec artériographie coronaire, avec pose d'endoprothèse, par voie artérielle transcutanée#SEPARATEUR#526.49#SEPARATEUR#526.49#SEPARATEUR#526.49#SEPARATEUR#526.49
1248#SEPARATEUR#DDAF009#SEPARATEUR#719.68#SEPARATEUR#ANGIOPLAST. 3CORON.#SEPARATEUR#Dilatation intraluminale de 3 vaisseaux coronaires ou plus avec artériographie coronaire, avec posed'endoprothèse, par voie artérielle transcutanée#SEPARATEUR#719.68#SEPARATEUR#719.68#SEPARATEUR#719.68#SEPARATEUR#719.68
1249#SEPARATEUR#DDAF010#SEPARATEUR#526.49#SEPARATEUR#ANGIOPLAST.1CORON. +#SEPARATEUR#Dilatation intraluminale d'un vaisseau coronaire avec artériographie coronaire, sans pose d'endoprothèse, par voie artérielle transcutanée#SEPARATEUR#526.49#SEPARATEUR#526.49#SEPARATEUR#526.49#SEPARATEUR#526.49
1250#SEPARATEUR#DDEA001#SEPARATEUR#1320.75#SEPARATEUR#RÉIMPLANT. 1ART. COR#SEPARATEUR#Réimplantation d'une artère coronaire pour anomalie congénitale d'origine, par thoracotomie avec CEC#SEPARATEUR#1444.75#SEPARATEUR#1444.75#SEPARATEUR#1320.75#SEPARATEUR#1444.75
1251#SEPARATEUR#DDFF001#SEPARATEUR#397.1#SEPARATEUR#ATHÉRECTOMIE INTRALU#SEPARATEUR#Athérectomie intraluminale d'artère coronaire par méthode rotatoire [rotationnelle], par voie artérielle transcutanée#SEPARATEUR#397.1#SEPARATEUR#397.1#SEPARATEUR#397.1#SEPARATEUR#397.1
1252#SEPARATEUR#DDFF002#SEPARATEUR#397.1#SEPARATEUR#ATHÉRECTOMIE CORONAI#SEPARATEUR#Athérectomie intraluminale d'artère coronaire, par voie artérielle transcutanée#SEPARATEUR#397.1#SEPARATEUR#397.1#SEPARATEUR#397.1#SEPARATEUR#397.1
1253#SEPARATEUR#DDLF001#SEPARATEUR#919.17#SEPARATEUR#INJ IN SITU AGT PHAR#SEPARATEUR#Injection in situ d'agent pharmacologique dans une branche d'artère coronaire pour réduction de l'épaisseur du septum interventriculaire, par voie artérielle transcutanée#SEPARATEUR#919.17#SEPARATEUR#919.17#SEPARATEUR#919.17#SEPARATEUR#919.17
1254#SEPARATEUR#DDMA003#SEPARATEUR#1506.4#SEPARATEUR#PONTAGE CORON 3ART.+#SEPARATEUR#Revascularisation coronaire par 3 greffons artériels avec 3 anastomoses distales, par thoracotomie avec CEC#SEPARATEUR#1696.74#SEPARATEUR#1696.74#SEPARATEUR#1506.4#SEPARATEUR#1696.74
1255#SEPARATEUR#DDMA004#SEPARATEUR#1444.56#SEPARATEUR#PONTAGE CORON GREF.#SEPARATEUR#Revascularisation coronaire par greffon veineux avec 4 anastomoses distales ou plus, par thoracotomie avec CEC#SEPARATEUR#1567.42#SEPARATEUR#1567.42#SEPARATEUR#1444.56#SEPARATEUR#1567.42
1256#SEPARATEUR#DDMA005#SEPARATEUR#1438.2#SEPARATEUR#PONTAGE CORON 2ART.+#SEPARATEUR#Revascularisation coronaire par 2 greffons artériels et par greffon veineux avec 3 anastomoses distales, par thoracotomie avec CEC#SEPARATEUR#1488.35#SEPARATEUR#1488.35#SEPARATEUR#1438.2#SEPARATEUR#1488.35
1257#SEPARATEUR#DDMA006#SEPARATEUR#1405.68#SEPARATEUR#PONTAGE CORON 2ART.+#SEPARATEUR#Revascularisation coronaire par 2 greffons artériels avec 3 anastomoses distales, par thoracotomie avec CEC#SEPARATEUR#1523.08#SEPARATEUR#1523.08#SEPARATEUR#1405.68#SEPARATEUR#1523.08
1258#SEPARATEUR#DDMA007#SEPARATEUR#856.9#SEPARATEUR#PONTAGE CORON GREF.#SEPARATEUR#Revascularisation coronaire par greffon veineux avec une anastomose distale, par thoracotomie avec CEC#SEPARATEUR#856.9#SEPARATEUR#856.9#SEPARATEUR#856.9#SEPARATEUR#856.9
1259#SEPARATEUR#DDMA008#SEPARATEUR#1546.69#SEPARATEUR#PONTAGE CORON 2GREF.#SEPARATEUR#Revascularisation coronaire par 2 greffons artériels avec 4 anastomoses distales ou plus, par thoracotomie avec CEC#SEPARATEUR#1766.21#SEPARATEUR#1766.21#SEPARATEUR#1546.69#SEPARATEUR#1766.21
1260#SEPARATEUR#DDMA009#SEPARATEUR#1593.36#SEPARATEUR#PONTAGE CORON 2ART.+#SEPARATEUR#Revascularisation coronaire par 2 greffons artériels et par greffon veineux avec 4 anastomoses distales ou plus, par thoracotomie avec CEC#SEPARATEUR#1755.86#SEPARATEUR#1755.86#SEPARATEUR#1593.36#SEPARATEUR#1755.86
1261#SEPARATEUR#DDMA011#SEPARATEUR#1159.95#SEPARATEUR#PONTAGE CORON 1GREF.#SEPARATEUR#Revascularisation coronaire par un greffon artériel et par greffon veineux avec 2 anastomoses distales, par thoracotomie avec CEC#SEPARATEUR#1159.95#SEPARATEUR#1159.95#SEPARATEUR#1159.95#SEPARATEUR#1159.95
1262#SEPARATEUR#DDMA012#SEPARATEUR#1718.95#SEPARATEUR#PONTAGE CORON 3GREF.#SEPARATEUR#Revascularisation coronaire par 3 greffons artériels et par greffon veineux avec 4 anastomoses distales ou plus, par thoracotomie avec CEC#SEPARATEUR#1972.39#SEPARATEUR#1972.39#SEPARATEUR#1718.95#SEPARATEUR#1972.39
1263#SEPARATEUR#DDMA013#SEPARATEUR#1637.13#SEPARATEUR#PONTAGE CORON 3GREF.#SEPARATEUR#Revascularisation coronaire par 3 greffons artériels avec 4 anastomoses distales ou plus, par thoracotomie avec CEC#SEPARATEUR#1922.14#SEPARATEUR#1922.14#SEPARATEUR#1637.13#SEPARATEUR#1922.14
1264#SEPARATEUR#DDMA015#SEPARATEUR#825.55#SEPARATEUR#PONTAGE CORON 1GREF.#SEPARATEUR#Revascularisation coronaire par un greffon artériel avec une anastomose distale, par thoracotomie avec CEC#SEPARATEUR#825.55#SEPARATEUR#825.55#SEPARATEUR#825.55#SEPARATEUR#825.55
1265#SEPARATEUR#DDMA016#SEPARATEUR#1274.9#SEPARATEUR#PONTAGE CORON GREF.#SEPARATEUR#Revascularisation coronaire par greffon veineux avec 3 anastomoses distales, par thoracotomie avec CEC#SEPARATEUR#1274.9#SEPARATEUR#1274.9#SEPARATEUR#1274.9#SEPARATEUR#1274.9
1266#SEPARATEUR#DDMA017#SEPARATEUR#1069.73#SEPARATEUR#PONTAGE CORON 1GREF.#SEPARATEUR#Revascularisation coronaire par un greffon artériel avec 2 anastomoses distales, par thoracotomie avec CEC#SEPARATEUR#1095.2#SEPARATEUR#1095.2#SEPARATEUR#1069.73#SEPARATEUR#1095.2
1267#SEPARATEUR#DDMA018#SEPARATEUR#1368.95#SEPARATEUR#PONTAGE CORON 1GREF.#SEPARATEUR#Revascularisation coronaire par un greffon artériel et par greffon veineux avec 3 anastomoses distales, par thoracotomie avec CEC#SEPARATEUR#1368.95#SEPARATEUR#1368.95#SEPARATEUR#1368.95#SEPARATEUR#1368.95
1268#SEPARATEUR#DDMA019#SEPARATEUR#1065.9#SEPARATEUR#PONTAGE CORON GREF.#SEPARATEUR#Revascularisation coronaire par greffon veineux avec 2 anastomoses distales, par thoracotomie avec CEC#SEPARATEUR#1065.9#SEPARATEUR#1065.9#SEPARATEUR#1065.9#SEPARATEUR#1065.9
1269#SEPARATEUR#DDMA020#SEPARATEUR#1166.59#SEPARATEUR#PONTAGE CORON 2GREF.#SEPARATEUR#Revascularisation coronaire par 2 greffons artériels avec 2 anastomoses distales, par thoracotomie avec CEC#SEPARATEUR#1262.21#SEPARATEUR#1262.21#SEPARATEUR#1166.59#SEPARATEUR#1262.21
1270#SEPARATEUR#DDMA021#SEPARATEUR#1548.78#SEPARATEUR#PONTAGE CORON 1GREF.#SEPARATEUR#Revascularisation coronaire par un greffon artériel et par greffon veineux avec 4 anastomoses distales ou plus, par thoracotomie avec CEC#SEPARATEUR#1679.01#SEPARATEUR#1679.01#SEPARATEUR#1548.78#SEPARATEUR#1679.01
1271#SEPARATEUR#DDMA022#SEPARATEUR#1306.53#SEPARATEUR#PONTAGE CORON 2ART.+#SEPARATEUR#Revascularisation coronaire par 2 greffons artériels et par greffon veineux avec 3 anastomoses distales, par thoracotomie sans CEC#SEPARATEUR#1488.35#SEPARATEUR#1488.35#SEPARATEUR#1306.53#SEPARATEUR#1488.35
1272#SEPARATEUR#DDMA023#SEPARATEUR#938.06#SEPARATEUR#PONTAGE CORON 1GREF.#SEPARATEUR#Revascularisation coronaire par un greffon artériel avec 2 anastomoses distales, par thoracotomie sans CEC#SEPARATEUR#1095.2#SEPARATEUR#1095.2#SEPARATEUR#938.06#SEPARATEUR#1095.2
1273#SEPARATEUR#DDMA024#SEPARATEUR#941.36#SEPARATEUR#PONTAGE CORON GREF.#SEPARATEUR#Revascularisation coronaire par greffon veineux avec 2 anastomoses distales, par thoracotomie sans CEC#SEPARATEUR#1078.2#SEPARATEUR#1078.2#SEPARATEUR#941.36#SEPARATEUR#1078.2
1274#SEPARATEUR#DDMA025#SEPARATEUR#692.55#SEPARATEUR#PONTAGE CORON 1GREF.#SEPARATEUR#Revascularisation coronaire par un greffon artériel avec une anastomose distale, par thoracotomie sans CEC#SEPARATEUR#823.25#SEPARATEUR#823.25#SEPARATEUR#692.55#SEPARATEUR#823.25
1275#SEPARATEUR#DDMA026#SEPARATEUR#1034.92#SEPARATEUR#PONTAGE CORON 2GREF.#SEPARATEUR#Revascularisation coronaire par 2 greffons artériels avec 2 anastomoses distales, par thoracotomie sans CEC#SEPARATEUR#1262.21#SEPARATEUR#1262.21#SEPARATEUR#1034.92#SEPARATEUR#1262.21
1276#SEPARATEUR#DDMA027#SEPARATEUR#1173.16#SEPARATEUR#PONTAGE CORON GREF.#SEPARATEUR#Revascularisation coronaire par greffon veineux avec 3 anastomoses distales, par thoracotomie sans CEC#SEPARATEUR#1326.51#SEPARATEUR#1326.51#SEPARATEUR#1173.16#SEPARATEUR#1326.51
1277#SEPARATEUR#DDMA028#SEPARATEUR#701.86#SEPARATEUR#PONTAGE CORON GREF.#SEPARATEUR#Revascularisation coronaire par greffon veineux avec une anastomose distale, par thoracotomie sans CEC#SEPARATEUR#816.6#SEPARATEUR#816.6#SEPARATEUR#701.86#SEPARATEUR#816.6
1278#SEPARATEUR#DDMA029#SEPARATEUR#1255.1#SEPARATEUR#PONTAGE CORON 1GREF.#SEPARATEUR#Revascularisation coronaire par un greffon artériel et par greffon veineux avec 3 anastomoses distales, par thoracotomie sans CEC#SEPARATEUR#1399.67#SEPARATEUR#1399.67#SEPARATEUR#1255.1#SEPARATEUR#1399.67
1279#SEPARATEUR#DDMA030#SEPARATEUR#1374.73#SEPARATEUR#PONTAGE CORON 3ART.+#SEPARATEUR#Revascularisation coronaire par 3 greffons artériels avec 3 anastomoses distales, par thoracotomie sans CEC#SEPARATEUR#1374.73#SEPARATEUR#1374.73#SEPARATEUR#1374.73#SEPARATEUR#1374.73
1280#SEPARATEUR#DDMA031#SEPARATEUR#1274.01#SEPARATEUR#PONTAGE CORON 2ART.+#SEPARATEUR#Revascularisation coronaire par 2 greffons artériels avec 3 anastomoses distales, par thoracotomie sans CEC#SEPARATEUR#1523.08#SEPARATEUR#1523.08#SEPARATEUR#1274.01#SEPARATEUR#1523.08
1281#SEPARATEUR#DDMA032#SEPARATEUR#998.87#SEPARATEUR#PONTAGE CORON 1GREF.#SEPARATEUR#Revascularisation coronaire par un greffon artériel et par greffon veineux avec 2 anastomoses distales, par thoracotomie sans CEC#SEPARATEUR#1109.24#SEPARATEUR#1109.24#SEPARATEUR#998.87#SEPARATEUR#1109.24
1282#SEPARATEUR#DDMA033#SEPARATEUR#1415.02#SEPARATEUR#PONTAGE CORON 2GREF.#SEPARATEUR#Revascularisation coronaire par 2 greffons artériels avec 4 anastomoses distales ou plus, par thoracotomie sans CEC#SEPARATEUR#1766.21#SEPARATEUR#1766.21#SEPARATEUR#1415.02#SEPARATEUR#1766.21
1283#SEPARATEUR#DDMA034#SEPARATEUR#1461.69#SEPARATEUR#PONTAGE CORON 2ART.+#SEPARATEUR#Revascularisation coronaire par 2 greffons artériels et par greffon veineux avec 4 anastomoses distales ou plus, par thoracotomie sans CEC#SEPARATEUR#1755.86#SEPARATEUR#1755.86#SEPARATEUR#1461.69#SEPARATEUR#1755.86
1284#SEPARATEUR#DDMA035#SEPARATEUR#1505.46#SEPARATEUR#PONTAGE CORON 3GREF.#SEPARATEUR#Revascularisation coronaire par 3 greffons artériels avec 4 anastomoses distales ou plus, par thoracotomie sans CEC#SEPARATEUR#1922.14#SEPARATEUR#1922.14#SEPARATEUR#1505.46#SEPARATEUR#1922.14
1285#SEPARATEUR#DDMA036#SEPARATEUR#1587.28#SEPARATEUR#PONTAGE CORON 3GREF.#SEPARATEUR#Revascularisation coronaire par 3 greffons artériels et par greffon veineux avec 4 anastomoses distales ou plus, par thoracotomie sans CEC#SEPARATEUR#1972.39#SEPARATEUR#1972.39#SEPARATEUR#1587.28#SEPARATEUR#1972.39
1286#SEPARATEUR#DDMA037#SEPARATEUR#1312.89#SEPARATEUR#PONTAGE CORON GREF.#SEPARATEUR#Revascularisation coronaire par greffon veineux avec 4 anastomoses distales ou plus, par thoracotomie sans CEC#SEPARATEUR#1312.89#SEPARATEUR#1312.89#SEPARATEUR#1312.89#SEPARATEUR#1312.89
1287#SEPARATEUR#DDMA038#SEPARATEUR#1417.11#SEPARATEUR#PONTAGE CORON 1GREF.#SEPARATEUR#Revascularisation coronaire par un greffon artériel et par greffon veineux avec 4 anastomoses distales ou plus, par thoracotomie sans CEC#SEPARATEUR#1679.01#SEPARATEUR#1679.01#SEPARATEUR#1417.11#SEPARATEUR#1679.01
1288#SEPARATEUR#DDNF240#SEPARATEUR#942.56#SEPARATEUR#LITHOTRITIE INTRALUM#SEPARATEUR#lithotritie intraluminale d'artère coronaire avec pose d'endoprothèse, par voie artérielle transcutanée#SEPARATEUR#942.56#SEPARATEUR#942.56#SEPARATEUR#942.56#SEPARATEUR#942.56
1289#SEPARATEUR#DDNF775#SEPARATEUR#1005.86#SEPARATEUR#LITHOTR INTRALUM ART#SEPARATEUR#lithotritie intraluminale d'artère coronaire avec artériographie coronaire, avec pose d'endoprothèse, par voie artérielle transcutanée#SEPARATEUR#1005.86#SEPARATEUR#1005.86#SEPARATEUR#1005.86#SEPARATEUR#1005.86
1290#SEPARATEUR#DDPF002#SEPARATEUR#934.65#SEPARATEUR#RECANAL CORON+ENDOPR#SEPARATEUR#Recanalisation d'artère coronaire avec pose d'endoprothèse, par voie artérielle transcutanée#SEPARATEUR#934.65#SEPARATEUR#934.65#SEPARATEUR#934.65#SEPARATEUR#934.65
1291#SEPARATEUR#DDQF202#SEPARATEUR#151.3#SEPARATEUR#MESURE FLUX RÉSERVE#SEPARATEUR#Mesure du flux de réserve coronarien [FFR] au cours d'une artériographie coronaire#SEPARATEUR#151.3#SEPARATEUR#151.3#SEPARATEUR#151.3#SEPARATEUR#151.3
1292#SEPARATEUR#DDQH006#SEPARATEUR#164.16#SEPARATEUR#ANGIO. PONTAGE CORON#SEPARATEUR#Angiographie de pontage coronaire, par voie artérielle transcutanée#SEPARATEUR#164.16#SEPARATEUR#164.16#SEPARATEUR#164.16#SEPARATEUR#164.16
