id code montant libelle_court libelle_long montant_cas
1#SEPARATEUR#AAFA001#SEPARATEUR#620.93#SEPARATEUR#EXÉRÈSE T. INTRAPARE#SEPARATEUR#Exérèse de tumeur intraparenchymateuse du cervelet, par craniotomie#SEPARATEUR#680.84
1018#SEPARATEUR#CASA002#SEPARATEUR#350.95#SEPARATEUR#FERM. OREILLE EXT. +#SEPARATEUR#Fermeture de l'oreille externe et de l'oreille moyenne avec suture du pore acoustique externe#SEPARATEUR#418.03
1019#SEPARATEUR#CBFA001#SEPARATEUR#322.91#SEPARATEUR#EXÉRÈSE TYMPANOSCLÉR#SEPARATEUR#Exérèse de tympanosclérose sans ouverture du labyrinthe, avec ossiculoplastie#SEPARATEUR#322.91
1020#SEPARATEUR#CBFA002#SEPARATEUR#499.53#SEPARATEUR#EXÉRÈSE CHOLESTÉAT.#SEPARATEUR#Exérèse de cholestéatome avec tympanoplastie en technique fermée et ossiculoplastie#SEPARATEUR#627.43
1021#SEPARATEUR#CBFA003#SEPARATEUR#477.02#SEPARATEUR#EXÉRÈSE CHOLESTÉAT.#SEPARATEUR#Exérèse de cholestéatome avec tympanoplastie en technique ouverte et ossiculoplastie#SEPARATEUR#588.62
1022#SEPARATEUR#CBFA004#SEPARATEUR#193.79#SEPARATEUR#EXÉRÈSE TYMPANOSCLÉR#SEPARATEUR#Exérèse de tympanosclérose sans ouverture du labyrinthe#SEPARATEUR#209.42
1023#SEPARATEUR#CBFA005#SEPARATEUR#289.73#SEPARATEUR#EXÉRÈSE CHOLESTÉAT.#SEPARATEUR#Exérèse de cholestéatome limitée au cavum tympanique, sans exploration antroatticale#SEPARATEUR#289.73
1024#SEPARATEUR#CBFA006#SEPARATEUR#477.02#SEPARATEUR#EXÉRÈSE CHOLESTÉAT.#SEPARATEUR#Exérèse de cholestéatome avec tympanoplastie en technique fermée#SEPARATEUR#588.62
1025#SEPARATEUR#CBFA007#SEPARATEUR#452.63#SEPARATEUR#EXÉRÈSE CHOLESTÉAT.#SEPARATEUR#Exérèse de cholestéatome avec tympanoplastie en technique ouverte#SEPARATEUR#546.58
1026#SEPARATEUR#CBFA008#SEPARATEUR#522.23#SEPARATEUR#EXÉRÈSE T. NON CHOLE#SEPARATEUR#Exérèse de tumeur non cholestéatomateuse de l'oreille moyenne, étendue à l'ensemble des cavités de l'oreille moyenne, sans laser#SEPARATEUR#588.62
1027#SEPARATEUR#CBFA009#SEPARATEUR#522.23#SEPARATEUR#EXÉRÈSE T. NON CHOLE#SEPARATEUR#Exérèse de tumeur non cholestéatomateuse de l'oreille moyenne, étendue à l'ensemble des cavités de l'oreille moyenne, avec laser#SEPARATEUR#588.62
1028#SEPARATEUR#CBFA010#SEPARATEUR#289.73#SEPARATEUR#EXÉRÈSE T. NON CHOLE#SEPARATEUR#Exérèse de tumeur non cholestéatomateuse de l'oreille moyenne, limitée au cavum tympanique#SEPARATEUR#289.73
1029#SEPARATEUR#CBFA012#SEPARATEUR#447.6#SEPARATEUR#EXÉRÈSE TYMPANOSCLÉR#SEPARATEUR#Exérèse de tympanosclérose avec ouverture du labyrinthe et rétablissement de l'effet columellaire, avec laser#SEPARATEUR#492.41
1030#SEPARATEUR#CBFA013#SEPARATEUR#447.6#SEPARATEUR#EXÉRÈSE TYMPANOSCLÉR#SEPARATEUR#Exérèse de tympanosclérose avec ouverture du labyrinthe et rétablissement de l'effet columellaire, sans laser#SEPARATEUR#492.41
1031#SEPARATEUR#CBGA001#SEPARATEUR#172.22#SEPARATEUR#ABL. C.E OREILLE MOY#SEPARATEUR#Ablation de corps étranger de l'oreille moyenne avec décollement du lambeau tympanoméatal#SEPARATEUR#172.22
1032#SEPARATEUR#CBGA003#SEPARATEUR#72.02#SEPARATEUR#ABL. 1PROTH. AUDITIV#SEPARATEUR#Ablation d'une prothèse auditive implantée ou d'un appareillage auditif ostéo-intégré#SEPARATEUR#92.99
1033#SEPARATEUR#CBGD001#SEPARATEUR#64.58#SEPARATEUR#ABL. ATT PLACE SUR T#SEPARATEUR#Ablation unilatérale ou bilatérale d'aérateur transtympanique en place sur le tympan, sous anesthésie générale#SEPARATEUR#64.58
1034#SEPARATEUR#CBJD001#SEPARATEUR#30.35#SEPARATEUR#SOIN OREILLE MOY. SO#SEPARATEUR#Soin instrumental unilatéral ou bilatéral d'oreille moyenne sous microscope#SEPARATEUR#38.01
1035#SEPARATEUR#CBKA001#SEPARATEUR#385.71#SEPARATEUR#CHANGT PROTH. OSSICU#SEPARATEUR#Changement ou repositionnement de prothèse ossiculaire après platinotomie ou platinectomie#SEPARATEUR#385.71
1036#SEPARATEUR#CBLA001#SEPARATEUR#232.85#SEPARATEUR#POSE 1PROTH. AUDITIV#SEPARATEUR#Pose d'une prothèse auditive implantable dans l'oreille moyenne#SEPARATEUR#261.17
1037#SEPARATEUR#CBLA002#SEPARATEUR#258.32#SEPARATEUR#POSE 1APP. AUDITIF O#SEPARATEUR#Pose d'un appareillage auditif ostéo-intégré dans l'oreille moyenne, en un temps#SEPARATEUR#258.32
1038#SEPARATEUR#CBLD001#SEPARATEUR#88.99#SEPARATEUR#POSE BILAT. ATT#SEPARATEUR#Pose bilatérale d'aérateur transtympanique#SEPARATEUR#88.99
1039#SEPARATEUR#CBLD002#SEPARATEUR#0#SEPARATEUR#INSUFFLATION TROMPE#SEPARATEUR#Insufflation unilatérale ou bilatérale de trompe auditive#SEPARATEUR#0
1040#SEPARATEUR#CBLD003#SEPARATEUR#59.33#SEPARATEUR#POSE UNILAT. ATT#SEPARATEUR#Pose unilatérale d'aérateur transtympanique#SEPARATEUR#59.33
1041#SEPARATEUR#CBMA001#SEPARATEUR#322.91#SEPARATEUR#OSSICULOPLASTIE#SEPARATEUR#Ossiculoplastie#SEPARATEUR#322.91
1042#SEPARATEUR#CBMA002#SEPARATEUR#322.91#SEPARATEUR#TYMPANOPLASTIE IIRE#SEPARATEUR#Tympanoplastie secondaire sur technique ouverte, sans reconstruction de cadre#SEPARATEUR#322.91
1043#SEPARATEUR#CBMA003#SEPARATEUR#385.71#SEPARATEUR#OSSICULOPLASTIE PR M#SEPARATEUR#Ossiculoplastie pour malformation ossiculaire avec ouverture du labyrinthe, avec laser#SEPARATEUR#385.71
1044#SEPARATEUR#CBMA004#SEPARATEUR#345.25#SEPARATEUR#TYMPANOPLASTIE IIRE#SEPARATEUR#Tympanoplastie secondaire sur technique ouverte, avec reconstruction de cadre#SEPARATEUR#361.43
1045#SEPARATEUR#CBMA005#SEPARATEUR#322.91#SEPARATEUR#OSSICULOPLAST. SANS#SEPARATEUR#Myringoplastie avec ossiculoplastie, sans exploration mastoïdoatticale#SEPARATEUR#322.91
1046#SEPARATEUR#CBMA006#SEPARATEUR#322.91#SEPARATEUR#OSSICULOPLASTIE PR M#SEPARATEUR#Ossiculoplastie pour malformation ossiculaire sans ouverture du labyrinthe#SEPARATEUR#322.91
1047#SEPARATEUR#CBMA007#SEPARATEUR#338.68#SEPARATEUR#OSSICULOPLAST. +EXPL#SEPARATEUR#Myringoplastie avec ossiculoplastie et exploration mastoïdoatticale#SEPARATEUR#350.11
1048#SEPARATEUR#CBMA008#SEPARATEUR#172.22#SEPARATEUR#MYRINGOPLASTIE SANS#SEPARATEUR#Myringoplastie sans décollement du lambeau tympanoméatal#SEPARATEUR#172.22
1049#SEPARATEUR#CBMA009#SEPARATEUR#172.22#SEPARATEUR#MYRYNGOPLAST.+DÉCOLL#SEPARATEUR#Myringoplastie avec décollement du lambeau tympanoméatal, sans exploration mastoïdoatticale#SEPARATEUR#172.22
1050#SEPARATEUR#CBMA010#SEPARATEUR#385.71#SEPARATEUR#OSSICULOPLASTIE PR M#SEPARATEUR#Ossiculoplastie pour malformation ossiculaire avec ouverture du labyrinthe, sans laser#SEPARATEUR#385.71
1051#SEPARATEUR#CBMA011#SEPARATEUR#322.91#SEPARATEUR#MYRYNGOPLAST.+DÉCOLL#SEPARATEUR#Myringoplastie avec décollement du lambeau tympanoméatal et exploration mastoïdoatticale#SEPARATEUR#322.91
1052#SEPARATEUR#CBMD001#SEPARATEUR#477.02#SEPARATEUR#TYMPANOPLASTIE FERMÉ#SEPARATEUR#Tympanoplastie en technique fermée, avec tympanotomie postérieure#SEPARATEUR#588.62
1053#SEPARATEUR#CBMD002#SEPARATEUR#322.91#SEPARATEUR#TYMPANOPLASTIE IIRE#SEPARATEUR#Tympanoplastie secondaire en technique fermée#SEPARATEUR#322.91
1054#SEPARATEUR#CBMD003#SEPARATEUR#322.91#SEPARATEUR#TYMPANOPLASTIE IIRE#SEPARATEUR#Tympanoplastie secondaire en technique fermée, avec ossiculoplastie#SEPARATEUR#322.91
1055#SEPARATEUR#CBMP001#SEPARATEUR#0#SEPARATEUR#RÉGLAGE SECONDAIRES#SEPARATEUR#Séance d'adaptation et de réglage secondaires d'une prothèse auditive implantée dans l'oreille moyenne#SEPARATEUR#0
1056#SEPARATEUR#CBPA001#SEPARATEUR#322.91#SEPARATEUR#DÉBLOCAGE 1ANKYLOSE#SEPARATEUR#Déblocage d'une ankylose ossiculaire atticale#SEPARATEUR#322.91
1057#SEPARATEUR#CBPA002#SEPARATEUR#398.83#SEPARATEUR#PLATINOTOMIE SANS LA#SEPARATEUR#Platinotomie sans laser ou platinectomie, avec rétablissement de l'effet columellaire#SEPARATEUR#408.32
1058#SEPARATEUR#CBPA003#SEPARATEUR#394.14#SEPARATEUR#PLATINOTOMIE LASER +#SEPARATEUR#Platinotomie avec laser, avec rétablissement de l'effet columellaire#SEPARATEUR#400.24
1059#SEPARATEUR#CBPD001#SEPARATEUR#34.03#SEPARATEUR#MYRINGOTOMIE#SEPARATEUR#Myringotomie unilatérale ou bilatérale#SEPARATEUR#37.19
1060#SEPARATEUR#CBQA001#SEPARATEUR#172.22#SEPARATEUR#EXPLO. CAISSE TYMPAN#SEPARATEUR#Exploration du cavum tympanique [caisse du tympan], avec décollement du lambeau tympanoméatal#SEPARATEUR#172.22
1061#SEPARATEUR#CBQD001#SEPARATEUR#21.91#SEPARATEUR#TYMPANOMÉTRIE#SEPARATEUR#Tympanométrie#SEPARATEUR#23.45
1062#SEPARATEUR#CBQE001#SEPARATEUR#0#SEPARATEUR#EXAM. OREILLE EXT. +#SEPARATEUR#Examen unilatéral ou bilatéral de l'oreille externe et/ou moyenne, sous microscope ou par endoscopie méatale#SEPARATEUR#0
1063#SEPARATEUR#CBQE900#SEPARATEUR#0#SEPARATEUR#FIBROENDOSCOPIE OREI#SEPARATEUR#Fibroendoscopie de l'oreille moyenne, par voie tubaire#SEPARATEUR#0
1064#SEPARATEUR#CCCA001#SEPARATEUR#385.71#SEPARATEUR#OUV. LASER +OCCLUSIO#SEPARATEUR#Ouverture avec laser et occlusion du conduit semicirculaire postérieur#SEPARATEUR#385.71
1065#SEPARATEUR#CCCA002#SEPARATEUR#385.71#SEPARATEUR#OUV. SANS LASER +OCC#SEPARATEUR#Ouverture sans laser et occlusion du conduit semicirculaire postérieur#SEPARATEUR#385.71
1066#SEPARATEUR#CCFA001#SEPARATEUR#385.71#SEPARATEUR#LABYRINTHECTOMIE AB.#SEPARATEUR#Labyrinthectomie partielle ou totale, par abord direct#SEPARATEUR#385.71
1068#SEPARATEUR#CCNB001#SEPARATEUR#33.63#SEPARATEUR#DESTRUC. LABYRINTHE#SEPARATEUR#Destruction du labyrinthe par injection d'agent pharmacologique, par voie transtympanique#SEPARATEUR#43.66
1069#SEPARATEUR#CCPA001#SEPARATEUR#385.71#SEPARATEUR#DÉCOMPR. INTRALABYRI#SEPARATEUR#Décompression intralabyrinthique par abord des fenêtres, sans laser#SEPARATEUR#385.71
1070#SEPARATEUR#CCPA002#SEPARATEUR#385.71#SEPARATEUR#DÉCOMPR. INTRALABYRI#SEPARATEUR#Décompression intralabyrinthique par abord des fenêtres, avec laser#SEPARATEUR#385.71
1071#SEPARATEUR#CCPA003#SEPARATEUR#385.71#SEPARATEUR#DÉCOMPR/DÉRIV. SAC E#SEPARATEUR#Décompression ou dérivation du sac endolymphatique#SEPARATEUR#385.71
1072#SEPARATEUR#CCRA001#SEPARATEUR#0#SEPARATEUR#ÉLECTROSTIM. OREILLE#SEPARATEUR#Électrostimulation de l'oreille interne avec décollement du lambeau tympanoméatal#SEPARATEUR#0
1073#SEPARATEUR#CCRD001#SEPARATEUR#0#SEPARATEUR#ÉLECTROSTIM. TRANSTY#SEPARATEUR#Électrostimulation transtympanique de l'oreille interne sous anesthésie générale, avec enregistrement#SEPARATEUR#0
1074#SEPARATEUR#CCRD002#SEPARATEUR#0#SEPARATEUR#ÉLECTROSTIM. TRANSTY#SEPARATEUR#Électrostimulation transtympanique de l'oreille interne sans anesthésie générale#SEPARATEUR#0
1075#SEPARATEUR#CCSA001#SEPARATEUR#385.71#SEPARATEUR#FERM. FISTULE PÉRILY#SEPARATEUR#Fermeture de fistule de périlymphe#SEPARATEUR#385.71
1076#SEPARATEUR#CDGA001#SEPARATEUR#178.23#SEPARATEUR#ABL 1IMPLANT AUDITIF#SEPARATEUR#Ablation d'un implant auditif à électrodes intracochléaires#SEPARATEUR#178.23
1077#SEPARATEUR#CDLA002#SEPARATEUR#803.88#SEPARATEUR#POSE 1IMPLANT AUDITI#SEPARATEUR#Pose d'un implant auditif à électrodes du tronc cérébral#SEPARATEUR#803.88
1078#SEPARATEUR#CDLA003#SEPARATEUR#523.5#SEPARATEUR#POSE 1IMPLANT AUDITI#SEPARATEUR#Pose d'un implant auditif à électrodes intracochléaires#SEPARATEUR#523.5
1079#SEPARATEUR#CDLA004#SEPARATEUR#0#SEPARATEUR#POSE 1IMPLANT AUDITI#SEPARATEUR#Pose d'un implant auditif à électrodes extracochléaires#SEPARATEUR#0
1080#SEPARATEUR#CDMP001#SEPARATEUR#0#SEPARATEUR#CONDITIONNEMENT 1ENF#SEPARATEUR#Conditionnement d'un enfant pour test audiométrique sans mesure#SEPARATEUR#0
1081#SEPARATEUR#CDMP002#SEPARATEUR#96.2#SEPARATEUR#SEANCE ADAPT/REGLAGE#SEPARATEUR#Séance d'adaptation et de réglage secondaires d'implant auditif à électrodes intracochléaires ou à électrodes du tronc cérébral#SEPARATEUR#96.2
1082#SEPARATEUR#CDMP014#SEPARATEUR#98.19#SEPARATEUR#SÉANCE ADAPT & TÉLÉR#SEPARATEUR#Séance d'adaptation et de téléréglage secondaires d'implant auditif à électrodes intracochléaire#SEPARATEUR#98.19
1083#SEPARATEUR#CDQD001#SEPARATEUR#0#SEPARATEUR#TUBOMANOMÉTRIE AUDIT#SEPARATEUR#Tubomanométrie auditive [Sonotubomanométrie]#SEPARATEUR#0
1084#SEPARATEUR#CDQD002#SEPARATEUR#0#SEPARATEUR#SONOMANOMÉTRIE#SEPARATEUR#Sonomanométrie#SEPARATEUR#0
1085#SEPARATEUR#CDQP002#SEPARATEUR#54.71#SEPARATEUR#AUDIOMÉTRIE TONALE +#SEPARATEUR#Audiométrie tonale et vocale avec tympanométrie#SEPARATEUR#55.8
1086#SEPARATEUR#CDQP004#SEPARATEUR#0#SEPARATEUR#ENREG. DES PROD. DIS#SEPARATEUR#Enregistrement des produits de distorsion des otoémissions#SEPARATEUR#0
1087#SEPARATEUR#CDQP005#SEPARATEUR#0#SEPARATEUR#AUDIOMÉTRIE HTES FRÉ#SEPARATEUR#Audiométrie en hautes fréquences#SEPARATEUR#0
1088#SEPARATEUR#CDQP006#SEPARATEUR#98.88#SEPARATEUR#PEA PRÉCOCES PR SEUI#SEPARATEUR#Enregistrement des potentiels évoqués auditifs précoces pour recherche de seuil, étude des temps deconduction et mesure des amplitudes, sans anesthésie générale#SEPARATEUR#98.88
1089#SEPARATEUR#CDQP007#SEPARATEUR#44.82#SEPARATEUR#AUDIOMÉTRIE CHAMP LI#SEPARATEUR#Audiométrie en champ libre et en cabine chez l'enfant [tests conditionnés]#SEPARATEUR#55.8
1090#SEPARATEUR#CDQP008#SEPARATEUR#98.88#SEPARATEUR#P.E AUDITIFS LATENCE#SEPARATEUR#Enregistrement des potentiels évoqués auditifs de moyennes et de longues latences avec mesure des amplitudes et latences des réponses#SEPARATEUR#98.88
1091#SEPARATEUR#CDQP009#SEPARATEUR#0#SEPARATEUR#ENREG. DES OTOÉMISSI#SEPARATEUR#Enregistrement des otoémissions#SEPARATEUR#0
1092#SEPARATEUR#CDQP010#SEPARATEUR#24.25#SEPARATEUR#AUDIOMÉTRIE TONALE/V#SEPARATEUR#Audiométrie tonale ou vocale#SEPARATEUR#27.49
1093#SEPARATEUR#CDQP011#SEPARATEUR#32.63#SEPARATEUR#AUDIOMÉTRIE VOCALE D#SEPARATEUR#Audiométrie vocale dans le bruit#SEPARATEUR#34.77
1094#SEPARATEUR#CDQP012#SEPARATEUR#36.38#SEPARATEUR#AUDIOMÉTRIE TONALE +#SEPARATEUR#Audiométrie tonale et vocale#SEPARATEUR#41.24
1095#SEPARATEUR#CDQP013#SEPARATEUR#0#SEPARATEUR#AUDIOMÉTRIE +TESTS O#SEPARATEUR#Audiométrie avec tests osmotiques#SEPARATEUR#0
1096#SEPARATEUR#CDQP014#SEPARATEUR#98.88#SEPARATEUR#PEA PRÉCOCES PR RECH#SEPARATEUR#Enregistrement des potentiels évoqués auditifs précoces pour recherche de seuil, étude des temps deconduction et mesure des amplitudes, sous anesthésie générale#SEPARATEUR#98.88
1097#SEPARATEUR#CDQP015#SEPARATEUR#42.86#SEPARATEUR#AUDIOMÉTRIE TONALE +#SEPARATEUR#Audiométrie tonale avec tympanométrie#SEPARATEUR#42.86
1098#SEPARATEUR#CDQP016#SEPARATEUR#0#SEPARATEUR#AUDIOMÉTRIE AUTO#SEPARATEUR#Audiométrie automatique#SEPARATEUR#0
1099#SEPARATEUR#CDQP017#SEPARATEUR#59.33#SEPARATEUR#P.E AUDITIFS PRÉCOCE#SEPARATEUR#Enregistrement des potentiels évoqués auditifs précoces pour étude des temps de conduction et mesure des amplitudes#SEPARATEUR#59.33
1100#SEPARATEUR#CDRP001#SEPARATEUR#0#SEPARATEUR#ÉLECTROSTIM. DES ACO#SEPARATEUR#Électrostimulation des acouphènes#SEPARATEUR#0
1101#SEPARATEUR#CDRP002#SEPARATEUR#42#SEPARATEUR#ÉPREUVES DÉPIST. SUR#SEPARATEUR#Épreuves de dépistage de surdité avant l'âge de 3 ans#SEPARATEUR#50.94
1102#SEPARATEUR#CEQP001#SEPARATEUR#59.33#SEPARATEUR#ÉLECTROCOCHLÉOGRAPHI#SEPARATEUR#Électrocochléographie sans anesthésie générale#SEPARATEUR#59.33
1103#SEPARATEUR#CEQP002#SEPARATEUR#0#SEPARATEUR#STATOKINÉSIMÉTRIE +S#SEPARATEUR#Statokinésimétrie avec stabilométrie#SEPARATEUR#0
1104#SEPARATEUR#CEQP005#SEPARATEUR#0#SEPARATEUR#POSTUROGRAPHIE SUR P#SEPARATEUR#Analyse de la posture verticale statique et/ou dynamique sur plateforme de force [Posturographie]#SEPARATEUR#0
1105#SEPARATEUR#CEQP006#SEPARATEUR#74.16#SEPARATEUR#ÉLECTROCOCHLÉOGRAPHI#SEPARATEUR#Électrocochléographie sous anesthésie générale#SEPARATEUR#84.9
1106#SEPARATEUR#CEQP008#SEPARATEUR#59.33#SEPARATEUR#PE VESTIBUL ORIGINE#SEPARATEUR#Enregistrement des potentiels évoqués vestibulaires d'origine sacculaire [potentiels évoqués otolithiques] [potentiels évoqués sacculocolliques] par électromyographie#SEPARATEUR#59.33
1107#SEPARATEUR#CERP001#SEPARATEUR#59.33#SEPARATEUR#ÉPREUVE VESTIB. BICA#SEPARATEUR#Épreuve vestibulaire bicalorique calibrée avec électronystagmographie ou vidéonystagmographie#SEPARATEUR#59.33
1108#SEPARATEUR#CERP002#SEPARATEUR#35.36#SEPARATEUR#RÉÉDUC. FCT VESTIB.#SEPARATEUR#Séance de rééducation de la fonction vestibulaire labyrinthique#SEPARATEUR#50.94
1109#SEPARATEUR#CERP003#SEPARATEUR#87.01#SEPARATEUR#ÉPREUVE VESTIBUL. CA#SEPARATEUR#Épreuve vestibulaire bicalorique calibrée, pendulaire ou rotatoire avec électronystagmographie ou vidéonystagmographie, et tests oculographiques#SEPARATEUR#87.01
1110#SEPARATEUR#CERP004#SEPARATEUR#59.33#SEPARATEUR#ÉPREUVE VESTIB. PEND#SEPARATEUR#Épreuve vestibulaire pendulaire ou rotatoire avec électronystagmographie ou vidéonystagmographie#SEPARATEUR#59.33
1111#SEPARATEUR#CERP005#SEPARATEUR#0#SEPARATEUR#ÉPREUVE VESTIB. BICA#SEPARATEUR#Épreuve vestibulaire bicalorique calibrée sans enregistrement [clinique]#SEPARATEUR#0
1112#SEPARATEUR#DAAA001#SEPARATEUR#1022.75#SEPARATEUR#AGRANDT 1CIV/FORAMEN#SEPARATEUR#Agrandissement d'une communication interventriculaire ou du foramen bulboventriculaire, par thoracotomie avec CEC#SEPARATEUR#1022.75
1113#SEPARATEUR#DAAA002#SEPARATEUR#968.72#SEPARATEUR#PLASTIE AGRANDT INFU#SEPARATEUR#Plastie d'agrandissement de l'infundibulum pulmonaire avec section de l'anneau pulmonaire, par thoracotomie avec CEC#SEPARATEUR#968.72
1114#SEPARATEUR#DAAA003#SEPARATEUR#798.27#SEPARATEUR#PLASTIE AGRANDT INFU#SEPARATEUR#Plastie d'agrandissement de l'infundibulum pulmonaire, par thoracotomie avec CEC#SEPARATEUR#830.74
1115#SEPARATEUR#DAAF001#SEPARATEUR#409.01#SEPARATEUR#DILAT. INTRALUMINALE#SEPARATEUR#Dilatation intraluminale de la voie d'éjection du ventricule droit et du tronc de l'artère pulmonaire, par voie veineuse transcutanée#SEPARATEUR#409.01
1116#SEPARATEUR#DAAF002#SEPARATEUR#409.01#SEPARATEUR#DILAT. INTRALUMINALE#SEPARATEUR#Dilatation intraluminale de la voie d'éjection infraaortique, par voie artérielle transcutanée#SEPARATEUR#409.01
1117#SEPARATEUR#DAAF003#SEPARATEUR#613.52#SEPARATEUR#AGRANDT 1CIA V.V#SEPARATEUR#Agrandissement d'une communication interatriale, par voie veineuse transcutanée#SEPARATEUR#613.52
1118#SEPARATEUR#DACA001#SEPARATEUR#622.66#SEPARATEUR#SUTURE COEUR THOR.TO#SEPARATEUR#Suture de plaie du coeur, par thoracotomie sans CEC#SEPARATEUR#683.83
1119#SEPARATEUR#DAFA001#SEPARATEUR#571.62#SEPARATEUR#EXÉRÈSE 1DIVERTIC. C#SEPARATEUR#Exérèse d'un diverticule du coeur, par thoracotomie sans CEC#SEPARATEUR#595.83
1120#SEPARATEUR#DAFA002#SEPARATEUR#741.16#SEPARATEUR#RÉSEC/CONSOLIDATION#SEPARATEUR#Résection ou consolidation d'une zone myocardique infarcie, par thoracotomie sans CEC#SEPARATEUR#888.15
1121#SEPARATEUR#DAFA003#SEPARATEUR#920.24#SEPARATEUR#RÉSEC. 1ANÉVR. PAROI#SEPARATEUR#Résection d'un anévrisme de la paroi ventriculaire du coeur, par thoracotomie avec CEC#SEPARATEUR#1041.02
1122#SEPARATEUR#DAFA005#SEPARATEUR#655.52#SEPARATEUR#EXÉRÈSE 1T. COEUR TH#SEPARATEUR#Exérèse d'une tumeur du coeur, par thoracotomie sans CEC#SEPARATEUR#740.5
1123#SEPARATEUR#DAFA006#SEPARATEUR#840.22#SEPARATEUR#RÉSEC. BOURRELET MUS#SEPARATEUR#Résection d'un bourrelet musculaire infraaortique pour cardiomyopathie obstructive, par thoracotomie avec CEC#SEPARATEUR#903.06
1124#SEPARATEUR#DAFA007#SEPARATEUR#1022.75#SEPARATEUR#RÉSEC. MUSC. CARD. V#SEPARATEUR#Résection musculaire cardiaque intraventriculaire, par thoracotomie avec CEC#SEPARATEUR#1217.76
1125#SEPARATEUR#DAFA008#SEPARATEUR#981.66#SEPARATEUR#RÉSEC/CONSOLIDATION#SEPARATEUR#Résection ou consolidation d'une zone myocardique infarcie, par thoracotomie avec CEC#SEPARATEUR#1146.92
1126#SEPARATEUR#DAFA009#SEPARATEUR#968.72#SEPARATEUR#EXÉRÈSE 1T. COEUR TH#SEPARATEUR#Exérèse d'une tumeur du coeur, par thoracotomie avec CEC#SEPARATEUR#968.72
1127#SEPARATEUR#DAFA010#SEPARATEUR#830.72#SEPARATEUR#RÉSEC. 1STÉNOSE CONG#SEPARATEUR#Résection d'une sténose congénitale infraorificielle de l'aorte, par thoracotomie avec CEC#SEPARATEUR#886.67
1128#SEPARATEUR#DAGA001#SEPARATEUR#777.51#SEPARATEUR#ABL. C.E/EXÉRÈSE VÉG#SEPARATEUR#Ablation de corps étranger ou exérèse de végétation ou de caillot intracardiaque, par thoracotomie avec CEC#SEPARATEUR#794.93
1129#SEPARATEUR#DAGA002#SEPARATEUR#618.33#SEPARATEUR#ABL. ÉLECTRODE INTRA#SEPARATEUR#Ablation d'électrode intracardiaque de stimulation ou de défibrillation, par thoracotomie sans CEC#SEPARATEUR#676.37
1130#SEPARATEUR#DAGF001#SEPARATEUR#215.27#SEPARATEUR#ABL. C.E INTRACARDIA#SEPARATEUR#Ablation de corps étranger intracardiaque ou intravasculaire, par voie vasculaire transcutanée#SEPARATEUR#215.27
1131#SEPARATEUR#DAHF001#SEPARATEUR#163.46#SEPARATEUR#BIOPSIE ENDOCARDE +M#SEPARATEUR#Biopsie de l'endocarde et du myocarde, par voie vasculaire transcutanée#SEPARATEUR#163.46
1132#SEPARATEUR#DAMA003#SEPARATEUR#587.62#SEPARATEUR#CRÉATION 1CIA THOR.T#SEPARATEUR#Création d'une communication interatriale, par thoracotomie#SEPARATEUR#623.42
1133#SEPARATEUR#DAMA005#SEPARATEUR#894.72#SEPARATEUR#CORREC 1MALF. STÉNOS#SEPARATEUR#Correction d'une malformation sténosante intraatriale droite ou gauche congénitale, par thoracotomie avec CEC#SEPARATEUR#997.03
1134#SEPARATEUR#DAMA900#SEPARATEUR#0#SEPARATEUR#CARD.PLAST SUBSTITUT#SEPARATEUR#Cardiomyoplastie de substitution ventriculaire, par thoracotomie avec CEC#SEPARATEUR#0
1135#SEPARATEUR#DAMA901#SEPARATEUR#0#SEPARATEUR#CARD.PLAST SUBSTITUT#SEPARATEUR#Cardiomyoplastie de substitution ventriculaire, par thoracotomie sans CEC#SEPARATEUR#0
1136#SEPARATEUR#DAMF001#SEPARATEUR#613.52#SEPARATEUR#CRÉATION 1CIA V.V#SEPARATEUR#Création d'une communication interatriale, par voie veineuse transcutanée#SEPARATEUR#613.52
1137#SEPARATEUR#DAPA001#SEPARATEUR#554.32#SEPARATEUR#INTERRUPTION CONDUIT#SEPARATEUR#Interruption du conduit artériel, par thoracotomie sans CEC#SEPARATEUR#566.01
1138#SEPARATEUR#DAPC001#SEPARATEUR#655.52#SEPARATEUR#INTERRUPTION CONDUIT#SEPARATEUR#Interruption du conduit artériel, par thoracoscopie sans CEC#SEPARATEUR#655.52
1139#SEPARATEUR#DAQL001#SEPARATEUR#269.77#SEPARATEUR#SCINTI PERF. MYOCARD#SEPARATEUR#Tomoscintigraphie de perfusion myocardique après épreuve d'effort ou épreuve pharmacologique, sans synchronisation à l'électrocardiogramme#SEPARATEUR#269.77
1140#SEPARATEUR#DAQL002#SEPARATEUR#274.18#SEPARATEUR#SCINTI DES CAV. CARD#SEPARATEUR#Scintigraphie des cavités cardiaques au repos selon 1 incidence#SEPARATEUR#274.18
1141#SEPARATEUR#DAQL003#SEPARATEUR#264.47#SEPARATEUR#TOMOSCINTI PERF. MYO#SEPARATEUR#Tomoscintigraphie de perfusion myocardique de repos, sans synchronisation à l'électrocardiogramme#SEPARATEUR#264.47
1142#SEPARATEUR#DAQL004#SEPARATEUR#407.29#SEPARATEUR#SCINTI DES CAV. CARD#SEPARATEUR#Scintigraphie des cavités cardiaques pendant une épreuve d'effort ou une épreuve pharmacologique#SEPARATEUR#407.29
