id code montant libelle_court libelle_long montant_cas
1#SEPARATEUR#AAFA001#SEPARATEUR#602.84#SEPARATEUR#EXÉRÈSE T. INTRAPARE#SEPARATEUR#Exérèse de tumeur intraparenchymateuse du cervelet, par craniotomie#SEPARATEUR#661.01
2226#SEPARATEUR#ENNH001#SEPARATEUR#104.5#SEPARATEUR#SCLÉROSE 1MALF. VASC#SEPARATEUR#Sclérose d'une malformation vasculaire ou d'une lésion vertébrale, par injection transcutanée intralésionnelle d'agent pharmacologique avec guidage radiologique#SEPARATEUR#399.68
2227#SEPARATEUR#ENNH002#SEPARATEUR#104.5#SEPARATEUR#SCLÉROSE 1LÉS. VASC.#SEPARATEUR#Sclérose d'une lésion vasculaire vertébrale, par injection intralésionnelle d'agent pharmacologiquepar voie transcutanée avec guidage scanographique#SEPARATEUR#107.91
2228#SEPARATEUR#ENQX011#SEPARATEUR#28#SEPARATEUR#EXAM HISTOPATH BIOPS#SEPARATEUR#Examen histopathologique de biopsie d'artère avec coloration spéciale#SEPARATEUR#28
2229#SEPARATEUR#ENSF001#SEPARATEUR#104.5#SEPARATEUR#EMBOL. 1MALF. VASC/1#SEPARATEUR#Embolisation d'une malformation vasculaire ou d'une lésion vertébrale, par voie vasculaire transcutanée#SEPARATEUR#104.5
2230#SEPARATEUR#ENSF002#SEPARATEUR#522.5#SEPARATEUR#EMBOL. MALF. ART.VN#SEPARATEUR#Embolisation de malformation artérioveineuse intraparenchymateuse de la moelle épinière, par voie vasculaire transcutanée#SEPARATEUR#522.5
2231#SEPARATEUR#ENSF003#SEPARATEUR#522.5#SEPARATEUR#EMBOL. MALF. ART.VN#SEPARATEUR#Embolisation de malformation artérioveineuse durale spinale, par voie vasculaire transcutanée#SEPARATEUR#522.5
2232#SEPARATEUR#EPCA001#SEPARATEUR#292.6#SEPARATEUR#SUPERFICIALISATION V#SEPARATEUR#Superficialisation veineuse après création d'une fistule artérioveineuse, par abord direct#SEPARATEUR#292.6
2233#SEPARATEUR#EPCA002#SEPARATEUR#349.61#SEPARATEUR#PONTAGE/ANGIOPLAST T#SEPARATEUR#Pontage ou angioplastie d'élargissement du tronc veineux axillosubclavier ou fémoral en aval d'un accès vasculaire artérioveineux, par abord direct#SEPARATEUR#375.76
2234#SEPARATEUR#EPCA003#SEPARATEUR#0#SEPARATEUR#SUTURE CPLMTAIRE 1VN#SEPARATEUR#Suture complémentaire d'une veine de drainage sur un lambeau pédiculé#SEPARATEUR#0
2235#SEPARATEUR#EPFA001#SEPARATEUR#491.02#SEPARATEUR#EXÉRÈSE 1MALF. VN ÉT#SEPARATEUR#Exérèse d'une malformation veineuse étendue, avec reconstruction tissulaire par greffe ou lambeau#SEPARATEUR#724
2236#SEPARATEUR#EPFA003#SEPARATEUR#0#SEPARATEUR#PRÉLÈV. GREF. VN DES#SEPARATEUR#Prélèvement de greffe veineuse des membres, sur un sujet en état de mort encéphalique#SEPARATEUR#0
2237#SEPARATEUR#EPFA004#SEPARATEUR#334.51#SEPARATEUR#EXÉRÈSE MALF. VN MUS#SEPARATEUR#Exérèse de malformation veineuse musculaire ou osseuse, sans reconstruction#SEPARATEUR#516.21
2238#SEPARATEUR#EPFA005#SEPARATEUR#58.1#SEPARATEUR#EXÉRÈSE MALF. VN CUT#SEPARATEUR#Exérèse de malformation veineuse cutanée et/ou souscutanée, sans reconstruction#SEPARATEUR#77.47
2239#SEPARATEUR#EPFA006#SEPARATEUR#0#SEPARATEUR#PRÉLÈV. PEROP. GREF.#SEPARATEUR#Prélèvement peropératoire d'autogreffe veineuse pour pontage vasculaire#SEPARATEUR#0
2241#SEPARATEUR#EPJB015#SEPARATEUR#24.08#SEPARATEUR#ÉVAC. THROMBUS  VEIN#SEPARATEUR#Évacuation de thrombus de veine superficielle des membres ou du cou, par voie transcutanée#SEPARATEUR#24.08
2242#SEPARATEUR#EPLA002#SEPARATEUR#122.04#SEPARATEUR#POSE 1CATHÉ CTR À DB#SEPARATEUR#Pose d'un cathéter veineux central tunnellisé à double courant pour circulation extracorporelle, par abord direct#SEPARATEUR#149.87
2243#SEPARATEUR#EPLB002#SEPARATEUR#99.83#SEPARATEUR#POSE 1CATHÉ. CTR DS#SEPARATEUR#Pose d'un cathéter central dans 2 veines différentes pour circulation extracorporelle, par voie transcutanée#SEPARATEUR#109.55
2244#SEPARATEUR#EPLF001#SEPARATEUR#0#SEPARATEUR#INJ. IV +/- SOLUTÉ C#SEPARATEUR#Administration intraveineuse d'agent pharmacologique et/ou de soluté chez le nouveau-né à la naissance#SEPARATEUR#0
2245#SEPARATEUR#EPLF002#SEPARATEUR#61.72#SEPARATEUR#POSE 1CATHÉ CTR TRAN#SEPARATEUR#Pose d'un cathéter veineux central, par voie transcutanée#SEPARATEUR#64.7
2246#SEPARATEUR#EPLF003#SEPARATEUR#77.44#SEPARATEUR#POSE 1CATHÉ CTR PR C#SEPARATEUR#Pose d'un cathéter veineux central tunnellisé pour circulation extracorporelle, par voie transcutanée#SEPARATEUR#91.8
2247#SEPARATEUR#EPLF004#SEPARATEUR#167.2#SEPARATEUR#POSE 2CATHÉ. CENTRAU#SEPARATEUR#Pose de 2 cathéters centraux tunnellisés dans une seule veine pour circulation extracorporelle, parvoie transcutanée#SEPARATEUR#167.2
2248#SEPARATEUR#EPLF005#SEPARATEUR#62.47#SEPARATEUR#POSE 1CATHÉ CTR NON#SEPARATEUR#Pose d'un cathéter veineux central non tunnellisé pour circulation extracorporelle, par voie transcutanée#SEPARATEUR#62.47
2249#SEPARATEUR#EPMA001#SEPARATEUR#981#SEPARATEUR#CORREC. 1ANOM. RETOU#SEPARATEUR#Correction d'une anomalie du retour veineux systémique sans prothèse, par thoracotomie avec CEC#SEPARATEUR#981
2250#SEPARATEUR#EPMA002#SEPARATEUR#1024.89#SEPARATEUR#CORREC. 1ANOM. RETOU#SEPARATEUR#Correction d'une anomalie du retour veineux systémique avec prothèse, par thoracotomie avec CEC#SEPARATEUR#1024.89
2251#SEPARATEUR#EPNF001#SEPARATEUR#0#SEPARATEUR#SÉANCE SCLÉROSE VARI#SEPARATEUR#Séance de sclérose de varicosités et télangiectasies des veines, par injection intraveineuse transcutanée#SEPARATEUR#0
2252#SEPARATEUR#EPPF001#SEPARATEUR#209#SEPARATEUR#RECANALISATION VN DR#SEPARATEUR#Recanalisation de la veine de drainage d'un accès vasculaire artérioveineux sans pose d'endoprothèse, par voie vasculaire transcutanée#SEPARATEUR#209
2253#SEPARATEUR#EPPF003#SEPARATEUR#209#SEPARATEUR#RECANALISATION VN DR#SEPARATEUR#Recanalisation de la veine de drainage d'un accès vasculaire artérioveineux avec pose d'endoprothèse, par voie vasculaire transcutanée#SEPARATEUR#209
2254#SEPARATEUR#EPPP002#SEPARATEUR#19.2#SEPARATEUR#DÉSOBSTRUCTION SITE#SEPARATEUR#Désobstruction de site implantable ou de voie veineuse centrale tunnellisée par agent thrombolytique#SEPARATEUR#19.2
2255#SEPARATEUR#EPPP003#SEPARATEUR#20.9#SEPARATEUR#DÉSOBSTRUCTION LOC.#SEPARATEUR#Désobstruction locale d'un cathéter veineux pour circulation extracorporelle#SEPARATEUR#20.9
2256#SEPARATEUR#EPQL001#SEPARATEUR#268.87#SEPARATEUR#RECH. ISOTOP. THROMB#SEPARATEUR#Recherche radio-isotopique de thrombose veineuse périphérique#SEPARATEUR#268.87
2257#SEPARATEUR#EQBP001#SEPARATEUR#12.34#SEPARATEUR#CONTENTION VN FIXE P#SEPARATEUR#Contention veineuse fixe prenant au moins 2 segments de membre, par pose de bande collante ou cohésive#SEPARATEUR#14.32
2258#SEPARATEUR#EQCF001#SEPARATEUR#0#SEPARATEUR#CEC PR RÉCHAUFFEMENT#SEPARATEUR#Circulation extracorporelle pour réchauffement d'une hypothermie accidentelle#SEPARATEUR#0
2259#SEPARATEUR#EQCF002#SEPARATEUR#0#SEPARATEUR#PROLONGATION CEC AU#SEPARATEUR#Prolongation ou reprise d'assistance circulatoire par circulation extracorporelle au bloc opératoire à la fin d'une intervention cardiovasculaire, pendant plus d'une demiheure#SEPARATEUR#0
2260#SEPARATEUR#EQGA001#SEPARATEUR#166.59#SEPARATEUR#ABL. 1CEC ÉTABLIE SU#SEPARATEUR#Ablation d'une circulation extracorporelle [CEC] établie sur les vaisseaux périphériques#SEPARATEUR#241.82
2261#SEPARATEUR#EQGA002#SEPARATEUR#321.68#SEPARATEUR#ABL. 1CEC PR ASSISTA#SEPARATEUR#Ablation d'une circulation extracorporelle [CEC] pour assistance circulatoire de longue durée, par thoracotomie#SEPARATEUR#403.27
2262#SEPARATEUR#EQGA003#SEPARATEUR#0#SEPARATEUR#ABL. DISPOSITIF ASSI#SEPARATEUR#Ablation d'un dispositif d'assistance circulatoire interne ou externe, en dehors d'un dispositif decontrepulsion diastolique intraaortique, par thoracotomie sans CEC#SEPARATEUR#0
2263#SEPARATEUR#EQGA004#SEPARATEUR#0#SEPARATEUR#ABL. DISPOSITIF ASSI#SEPARATEUR#Ablation d'un dispositif d'assistance circulatoire interne ou externe, en dehors d'un dispositif decontrepulsion diastolique intraaortique, par thoracotomie avec CEC#SEPARATEUR#0
2264#SEPARATEUR#EQGA214#SEPARATEUR#724#SEPARATEUR#ABLAT DACM TEMPORAIR#SEPARATEUR#Ablation d'un dispositif d'assistance circulatoire mécanique temporaire, monoventriculaire interne,par abord vasculaire#SEPARATEUR#724
2265#SEPARATEUR#EQKA002#SEPARATEUR#0#SEPARATEUR#CHANGT 1SYST. ASSIST#SEPARATEUR#Changement d'un système d'assistance circulatoire mécanique ventriculaire, par thoracotomie avec CEC#SEPARATEUR#0
2266#SEPARATEUR#EQKA003#SEPARATEUR#0#SEPARATEUR#CHANGT 1SYST. ASSIST#SEPARATEUR#Changement d'un système d'assistance circulatoire mécanique ventriculaire, par thoracotomie sans CEC#SEPARATEUR#0
2267#SEPARATEUR#EQLA001#SEPARATEUR#365.57#SEPARATEUR#POSE 1CEC PR ASSISTA#SEPARATEUR#Pose d'une circulation extracorporelle pour assistance circulatoire de longue durée, par thoracotomie#SEPARATEUR#403.27
2268#SEPARATEUR#EQLA002#SEPARATEUR#0#SEPARATEUR#POSE 1CEC URGENCE PR#SEPARATEUR#Pose d'une circulation extracorporelle en urgence pour assistance circulatoire, par abord vasculaire périphérique#SEPARATEUR#0
2269#SEPARATEUR#EQLA003#SEPARATEUR#0#SEPARATEUR#POSE 1ASSISTANCE CIR#SEPARATEUR#Pose d'une assistance circulatoire mécanique monoventriculaire externe, par thoracotomie sans CEC#SEPARATEUR#0
2270#SEPARATEUR#EQLA004#SEPARATEUR#0#SEPARATEUR#POSE 1ASSISTANCE CIR#SEPARATEUR#Pose d'une assistance circulatoire mécanique monoventriculaire externe, par thoracotomie avec CEC#SEPARATEUR#0
2271#SEPARATEUR#EQLA005#SEPARATEUR#0#SEPARATEUR#POSE 1ASSISTANCE CIR#SEPARATEUR#Pose d'une assistance circulatoire mécanique biventriculaire externe, par thoracotomie sans CEC#SEPARATEUR#0
2272#SEPARATEUR#EQLA006#SEPARATEUR#0#SEPARATEUR#POSE 1ASSISTANCE CIR#SEPARATEUR#Pose d'une assistance circulatoire mécanique biventriculaire externe, par thoracotomie avec CEC#SEPARATEUR#0
2273#SEPARATEUR#EQLA007#SEPARATEUR#0#SEPARATEUR#POSE 1ASSISTANCE CIR#SEPARATEUR#Pose d'une assistance circulatoire mécanique monoventriculaire interne, par thoracotomie sans CEC#SEPARATEUR#0
2274#SEPARATEUR#EQLA008#SEPARATEUR#0#SEPARATEUR#POSE 1ASSISTANCE CIR#SEPARATEUR#Pose d'une assistance circulatoire mécanique monoventriculaire interne, par thoracotomie avec CEC#SEPARATEUR#0
2275#SEPARATEUR#EQLA009#SEPARATEUR#0#SEPARATEUR#POSE 1ASSISTANCE CIR#SEPARATEUR#Pose d'une assistance circulatoire mécanique biventriculaire interne, par thoracotomie sans CEC#SEPARATEUR#0
2276#SEPARATEUR#EQLA010#SEPARATEUR#0#SEPARATEUR#POSE 1PROTH. MÉC. BI#SEPARATEUR#Pose d'une prothèse mécanique biventriculaire orthotopique, par thoracotomie avec CEC#SEPARATEUR#0
2277#SEPARATEUR#EQLA011#SEPARATEUR#0#SEPARATEUR#POSE DISPOSITIF INT.#SEPARATEUR#Pose d'un dispositif interne d'assistance circulatoire, en dehors de la circulation extracorporelle[CEC] et de ventricule artificiel, par thoracotomie sans CEC#SEPARATEUR#0
2278#SEPARATEUR#EQLA665#SEPARATEUR#1520.4#SEPARATEUR#POSE D'UN DACM TEMPO#SEPARATEUR#Pose d'un dispositif d'assistance circulatoire mécanique temporaire, monoventriculaire interne par abord vasculaire#SEPARATEUR#1520.4
2279#SEPARATEUR#EQLF001#SEPARATEUR#0#SEPARATEUR#DOBU/DOPA CONTINUE <#SEPARATEUR#Injection intraveineuse continue de dobutamine ou de dopamine à débit inférieur à 8 microgrammes par kilogramme par minute [µg/kg/min], ou de dopexamine en dehors de la période néonatale, par 24 heures#SEPARATEUR#0
2280#SEPARATEUR#EQLF002#SEPARATEUR#0#SEPARATEUR#PERF REMPLISSAGE DÉB#SEPARATEUR#Perfusion intraveineuse de produit de remplissage à un débit supérieur à 50 millilitres par kilogramme [ml/kg] en moins de 24 heures, chez l'adulte#SEPARATEUR#0
2281#SEPARATEUR#EQLF003#SEPARATEUR#0#SEPARATEUR#DOBU/DOPA CONTINUE D#SEPARATEUR#Injection intraveineuse continue de dobutamine ou de dopamine à débit supérieur à 8 microgrammes par kilogramme par minute [µg/kg/min], d'adrénaline ou de noradrénaline en dehors de la période néonatale, par 24 heures#SEPARATEUR#0
2282#SEPARATEUR#EQLF004#SEPARATEUR#72.42#SEPARATEUR#POSE DISPOSITIF MESU#SEPARATEUR#Pose de dispositif de mesure des pressions du coeur droit et du débit cardiaque, par voie veineuse transcutanée#SEPARATEUR#97.05
2283#SEPARATEUR#EQLF005#SEPARATEUR#0#SEPARATEUR#INJ. IV CONTINUE VAS#SEPARATEUR#Administration intraveineuse continue d'agent pharmacologique vasoactif chez le nouveau-né pour suppléance hémodynamique, par 24 heures#SEPARATEUR#0
2284#SEPARATEUR#EQMF003#SEPARATEUR#0#SEPARATEUR#SUPPLÉANCE HÉMODYNAM#SEPARATEUR#Suppléance hémodynamique et ventilatoire d'un patient en état de mort encéphalique, en vue de prélèvement d'organe#SEPARATEUR#0
2285#SEPARATEUR#EQMP001#SEPARATEUR#0#SEPARATEUR#SUPPLÉANCE HÉMODYNAM#SEPARATEUR#Suppléance hémodynamique par dispositif de contrepulsion diastolique intraaortique, par 24 heures#SEPARATEUR#0
2286#SEPARATEUR#EQQF001#SEPARATEUR#240#SEPARATEUR#ENREG. PRESS. COEUR#SEPARATEUR#Mesure et enregistrement des pressions du coeur droit, de l'artère pulmonaire et du coeur gauche, sans injection de produit de contraste, par voie veineuse transcutanée et par voie artérielle transcutanée ou cathétérisme du foramen ovale#SEPARATEUR#240
2287#SEPARATEUR#EQQF002#SEPARATEUR#144#SEPARATEUR#ENREG. PRESS. COEUR#SEPARATEUR#Mesure et enregistrement des pressions du coeur gauche et de l'aorte, sans injection de produit de contraste, par voie artérielle transcutanée#SEPARATEUR#144
2288#SEPARATEUR#EQQF003#SEPARATEUR#240#SEPARATEUR#ENREG. PRESS. INTRAV#SEPARATEUR#Mesure et enregistrement des pressions intravasculaires pulmonaires et systémiques et des différences artérioveineuses des contenus artériels en oxygène, à l'état basal et après administration d'agent pharmacologique vasodilatateur, par voie vasculaire transcutanée#SEPARATEUR#240
2289#SEPARATEUR#EQQF004#SEPARATEUR#240#SEPARATEUR#ENREG. PRESS. COEUR#SEPARATEUR#Mesure et enregistrement des pressions du coeur droit, de l'artère pulmonaire et du coeur gauche, sans injection de produit de contraste, par voie veineuse transcutanée avec perforation du septum interatrial#SEPARATEUR#240
2290#SEPARATEUR#EQQF006#SEPARATEUR#96#SEPARATEUR#ENREG. PRESS. COEUR#SEPARATEUR#Mesure et enregistrement des pressions du coeur droit et de l'artère pulmonaire, sans injection de produit de contraste, par voie veineuse transcutanée#SEPARATEUR#96
2291#SEPARATEUR#EQQF007#SEPARATEUR#22.33#SEPARATEUR#MESURE DIRECTE PRESS#SEPARATEUR#Mesure directe unilatérale ou bilatérale de la pression intraveineuse, par ponction transcutanée d'une veine du pied#SEPARATEUR#32.94
2292#SEPARATEUR#EQQH001#SEPARATEUR#96#SEPARATEUR#ENREG. PRESS. COEUR#SEPARATEUR#Mesure et enregistrement des pressions du coeur droit et de l'artère pulmonaire, avec injection de produit de contraste, par voie veineuse transcutanée#SEPARATEUR#96
2293#SEPARATEUR#EQQH002#SEPARATEUR#144#SEPARATEUR#ENREG. PRESS. COEUR#SEPARATEUR#Mesure et enregistrement des pressions du coeur gauche et de l'aorte, avec injection de produit de contraste, par voie artérielle transcutanée#SEPARATEUR#144
2294#SEPARATEUR#EQQH004#SEPARATEUR#240#SEPARATEUR#ENREG. PRESS. COEUR#SEPARATEUR#Mesure et enregistrement des pressions du coeur droit, de l'artère pulmonaire et du coeur gauche, avec injection de produit de contraste, par voie veineuse transcutanée avec perforation du septum interatrial#SEPARATEUR#240
2295#SEPARATEUR#EQQH005#SEPARATEUR#288#SEPARATEUR#PRESS CAV.DT A.P+CAV#SEPARATEUR#Mesure et enregistrement des pressions du coeur droit, de l'artère pulmonaire et du coeur gauche, avec injection de produit de contraste, par voie veineuse transcutanée et par voie artérielle transcutanée ou cathétérisme du foramen ovale, avant l'âge de 24 mois#SEPARATEUR#288
2296#SEPARATEUR#EQQH006#SEPARATEUR#240#SEPARATEUR#PRESS CAV.DT A.P+CAV#SEPARATEUR#Mesure et enregistrement des pressions du coeur droit, de l'artère pulmonaire et du coeur gauche, avec injection de produit de contraste, par voie veineuse transcutanée et par voie artérielle transcutanée ou cathétérisme du foramen ovale, à l'âge de 24 mois ou plus#SEPARATEUR#240
2297#SEPARATEUR#EQQJ001#SEPARATEUR#0#SEPARATEUR#SURV. HÉMODYNAMIQUE#SEPARATEUR#Surveillance hémodynamique continue par doppler par voie oesophagienne, par 24 heures#SEPARATEUR#0
2298#SEPARATEUR#EQQM001#SEPARATEUR#0#SEPARATEUR#SURV. HÉMODYNAMIQUE#SEPARATEUR#Surveillance hémodynamique continue par échocardiographie transthoracique itérative, par 24 heures#SEPARATEUR#0
2299#SEPARATEUR#EQQM003#SEPARATEUR#15.24#SEPARATEUR#MICROCIRCUL DIGIT. P#SEPARATEUR#Étude dynamique de la microcirculation digitale, par pléthysmographie, laser-doppler, thermométrie ou mesure transcutanée de la pression partielle en oxygène [TcPO2]#SEPARATEUR#19.33
2300#SEPARATEUR#EQQM004#SEPARATEUR#0#SEPARATEUR#DISTANCE MARCHE +DOP#SEPARATEUR#Mesure de la distance de marche sur tapis roulant ou par enregistrement électromagnétique, avec mesures de la pression systolique résiduelle de cheville et du temps de récupération [test de Strandness] par doppler continu transcutané ou pléthysmographie#SEPARATEUR#0
2301#SEPARATEUR#EQQM005#SEPARATEUR#93.44#SEPARATEUR#ÉTUDE FC +DES VITESS#SEPARATEUR#Étude de la fréquence cardiaque et des vitesses circulatoires par doppler pulsé transcrânien, avec épreuve dynamique#SEPARATEUR#106.36
2302#SEPARATEUR#EQQM006#SEPARATEUR#21.12#SEPARATEUR#MESURE PRESSION ART.#SEPARATEUR#Mesure de la pression intraartérielle d'un membre en au moins 3 points, par doppler transcutané ou pléthysmographie#SEPARATEUR#21.12
2303#SEPARATEUR#EQQP001#SEPARATEUR#0#SEPARATEUR#DISTANCE MARCHE#SEPARATEUR#Mesure de la distance de marche sur tapis roulant ou par enregistrement électromagnétique#SEPARATEUR#0
2304#SEPARATEUR#EQQP002#SEPARATEUR#28.8#SEPARATEUR#DISTANCE MARCHE/6MN#SEPARATEUR#Mesure de la distance de marche en terrain plat en 6 minutes, avec surveillance de la saturation enoxygène par mesure transcutanée et mesure du débit d'oxygène utile#SEPARATEUR#28.8
2305#SEPARATEUR#EQQP003#SEPARATEUR#28.8#SEPARATEUR#DISTANCE MARCHE/6MN#SEPARATEUR#Mesure de la distance de marche en terrain plat en 6 minutes, avec surveillance de la saturation enoxygène par mesure transcutanée#SEPARATEUR#28.8
2306#SEPARATEUR#EQQP004#SEPARATEUR#0#SEPARATEUR#SUPPL.HÉMODYN. PR CE#SEPARATEUR#Suppléance hémodynamique par circulation extracorporelle, par 24 heures#SEPARATEUR#0
2307#SEPARATEUR#EQQP005#SEPARATEUR#19.79#SEPARATEUR#CAPILLAROSCOPIE PÉRI#SEPARATEUR#Capillaroscopie périunguéale#SEPARATEUR#25.78
2308#SEPARATEUR#EQQP007#SEPARATEUR#0#SEPARATEUR#MESURE PRESSION ART.#SEPARATEUR#Mesure de la pression intraartérielle digitale à la main et/ou au pied#SEPARATEUR#0
2309#SEPARATEUR#EQQP008#SEPARATEUR#0#SEPARATEUR#MAPA#SEPARATEUR#Enregistrement ambulatoire discontinu de la pression intraartérielle par méthode non effractive pendant au moins 24 heures [MAPA] [Holter tensionnel]#SEPARATEUR#0
2310#SEPARATEUR#EQQP009#SEPARATEUR#0#SEPARATEUR#MESURE PULSATILITÉ A#SEPARATEUR#Mesure de la pulsatilité artérielle par débitmétrie électromagnétique ou par impédance [irrigraphie]#SEPARATEUR#0
2311#SEPARATEUR#EQQP010#SEPARATEUR#0#SEPARATEUR#MESURE COMPLIANCE AR#SEPARATEUR#Mesure de la compliance artérielle#SEPARATEUR#0
2312#SEPARATEUR#EQQP011#SEPARATEUR#0#SEPARATEUR#SURV. CONTINUE PRESS#SEPARATEUR#Surveillance continue de la pression intraartérielle et/ou de la pression intraveineuse centrale par méthodes effractives, par 24 heures#SEPARATEUR#0
2313#SEPARATEUR#EQQP012#SEPARATEUR#0#SEPARATEUR#SURV. CONTINUE PVD +#SEPARATEUR#Surveillance continue des pressions du coeur droit avec mesure du débit cardiaque ou de la fractiond'éjection du ventricule droit, par 24 heures#SEPARATEUR#0
2314#SEPARATEUR#EQQP013#SEPARATEUR#0#SEPARATEUR#SUPPLÉANCE HÉMODYNAM#SEPARATEUR#Suppléance hémodynamique par assistance circulatoire mécanique ventriculaire, par 24 heures#SEPARATEUR#0
2315#SEPARATEUR#EQQP014#SEPARATEUR#0#SEPARATEUR#SURV. CONTINUE PVD +#SEPARATEUR#Surveillance continue des pressions du coeur droit avec mesure du débit cardiaque ou de la fractiond'éjection du ventricule droit, avec surveillance continue de la pression intraartérielle par méthode effractive, par 24 heures#SEPARATEUR#0
2316#SEPARATEUR#EQRM001#SEPARATEUR#0#SEPARATEUR#ÉPREUVE EFFORT TAPIS#SEPARATEUR#Épreuve d'effort sur tapis roulant, avec électrocardiographie discontinue, examen doppler continu des artères des membres inférieurs et mesure de l'index de pression systolique#SEPARATEUR#0
2317#SEPARATEUR#EQRP001#SEPARATEUR#28.8#SEPARATEUR#SÉANCE RÉENTRAÎNEMEN#SEPARATEUR#Séance de réentraînement cardiaque et/ou vasculaire progressif à l'effort sur machine#SEPARATEUR#28.8
2318#SEPARATEUR#EQRP002#SEPARATEUR#95.16#SEPARATEUR#ÉPREUVE EFFORT +ECG#SEPARATEUR#Épreuve d'effort sur tapis roulant ou bicyclette ergométrique, avec électrocardiographie discontinue et mesure du débit d'oxygène consommé [VO2]#SEPARATEUR#108.46
2319#SEPARATEUR#EQRP008#SEPARATEUR#51.56#SEPARATEUR#ÉPREUVE INCLINAISON#SEPARATEUR#Épreuve d'inclinaison [Tilt test] avec étude des variations de la pression intraartérielle et de lafréquence cardiaque#SEPARATEUR#63.2
2320#SEPARATEUR#EZAF001#SEPARATEUR#209#SEPARATEUR#DILAT. INTRALUMINALE#SEPARATEUR#Dilatation intraluminale d'un accès vasculaire artérioveineux d'un membre sans pose d'endoprothèse,par voie vasculaire transcutanée#SEPARATEUR#209
2321#SEPARATEUR#EZAF002#SEPARATEUR#209#SEPARATEUR#DILAT. INTRALUMINALE#SEPARATEUR#Dilatation intraluminale d'un accès vasculaire artérioveineux d'un membre avec pose d'endoprothèse,par voie vasculaire transcutanée#SEPARATEUR#209
2322#SEPARATEUR#EZBA001#SEPARATEUR#251.97#SEPARATEUR#RÉDUC. DÉBIT 1ACCÈS#SEPARATEUR#Réduction du débit d'un accès vasculaire artérioveineux avec réfection de l'anastomose artérielle#SEPARATEUR#283.08
2323#SEPARATEUR#EZBA002#SEPARATEUR#209#SEPARATEUR#RÉDUC. VOL. 1ANÉVR.#SEPARATEUR#Réduction du volume d'un anévrisme d'un accès vasculaire artérioveineux#SEPARATEUR#209
2324#SEPARATEUR#EZBA003#SEPARATEUR#209#SEPARATEUR#RÉDUC. DÉBIT 1ACCÈS#SEPARATEUR#Réduction du débit d'un accès vasculaire artérioveineux par ligature ou réduction de calibre de l'artère#SEPARATEUR#209
2325#SEPARATEUR#EZCA001#SEPARATEUR#0#SEPARATEUR#PONTAGES ART. +VN PD#SEPARATEUR#Pontages artériel et veineux, au cours d'une réparation par lambeau libre#SEPARATEUR#0
2326#SEPARATEUR#EZCA002#SEPARATEUR#354.23#SEPARATEUR#EXCL. 1ACCÈS A-V +PO#SEPARATEUR#Exclusion d'un accès vasculaire artérioveineux avec pontage, par abord direct#SEPARATEUR#383.72
2327#SEPARATEUR#EZCA003#SEPARATEUR#313.5#SEPARATEUR#PONTAGE ART.VN PR AC#SEPARATEUR#Pontage artérioveineux pour accès vasculaire, par abord direct#SEPARATEUR#313.5
2328#SEPARATEUR#EZCA004#SEPARATEUR#313.5#SEPARATEUR#PONTAGE/ANGIO.PLAST#SEPARATEUR#Pontage ou angioplastie d'élargissement d'un accès vasculaire artérioveineux, par abord direct#SEPARATEUR#313.5
2329#SEPARATEUR#EZCA005#SEPARATEUR#0#SEPARATEUR#PONTAGE ART/VN PDT 1#SEPARATEUR#Pontage artériel ou veineux, au cours d'une réparation par lambeau libre#SEPARATEUR#0
2330#SEPARATEUR#EZFA001#SEPARATEUR#220.14#SEPARATEUR#EXÉRÈSE MALF. ART.VN#SEPARATEUR#Exérèse de malformation artérioveineuse cutanée et/ou souscutanée#SEPARATEUR#258.47
2331#SEPARATEUR#EZFA002#SEPARATEUR#145.74#SEPARATEUR#EXÉRÈSE 1ACCÈS A-V S#SEPARATEUR#Exérèse d'un accès vasculaire artérioveineux sans reconstruction vasculaire#SEPARATEUR#183.17
2332#SEPARATEUR#EZFA003#SEPARATEUR#355.07#SEPARATEUR#EXÉRÈSE 1ACCÈS A-V +#SEPARATEUR#Exérèse d'un accès vasculaire artérioveineux avec reconstruction vasculaire#SEPARATEUR#385.17
2333#SEPARATEUR#EZFA004#SEPARATEUR#520.51#SEPARATEUR#EXÉRÈSE MALF. ART.VN#SEPARATEUR#Exérèse de malformation artérioveineuse musculaire ou osseuse#SEPARATEUR#724
2334#SEPARATEUR#EZGF001#SEPARATEUR#209#SEPARATEUR#ABL. 1ENDOPROTH. VAS#SEPARATEUR#Ablation d'une endoprothèse vasculaire ou d'un filtre cave ayant migré en position intracardiaque ou intravasculaire, par voie vasculaire transcutanée#SEPARATEUR#209
2335#SEPARATEUR#EZJF001#SEPARATEUR#209#SEPARATEUR#THROMBOASPI ACCÈS A-#SEPARATEUR#Thromboaspiration d'un accès vasculaire artérioveineux d'un membre avec dilatation intraluminale etpose d'endoprothèse, par voie vasculaire transcutanée#SEPARATEUR#209
2336#SEPARATEUR#EZJF002#SEPARATEUR#313.5#SEPARATEUR#THROMBOASPI ACCÈS A-#SEPARATEUR#Thromboaspiration d'un accès vasculaire artérioveineux d'un membre avec dilatation intraluminale sans pose d'endoprothèse, par voie vasculaire transcutanée#SEPARATEUR#313.5
